StockCode,Description,avg_daily_demand,std_daily_demand,max_daily_demand,total_qty_sold,days_with_sales,demand_variability,total_revenue,safety_stock,reorder_point,eoq,simulated_current_stock,stock_status,priority_score
SC2973,Item Beta,38.0,0.0,38,38,1,0.0,3614.7200000000003,0.0,266.0,1178.0,1368.0,🟢 OK,17650.5
SC2973,Item Alpha,22.0,0.0,22,22,1,0.0,3614.7200000000003,0.0,154.0,896.0,792.0,🟢 OK,17650.5
SC2973,Widget A,23.0,0.0,23,23,1,0.0,3614.7200000000003,0.0,161.0,916.0,828.0,🟢 OK,17650.5
SC2973,Product Z,3.0,0.0,3,3,1,0.0,3614.7200000000003,0.0,21.0,331.0,108.0,🟢 OK,17650.5
SC2973,Gadget X,31.0,0.0,31,31,1,0.0,3614.7200000000003,0.0,217.0,1064.0,1116.0,🟢 OK,17650.5
SC1552,Widget A,38.0,0.0,38,38,1,0.0,3614.7200000000003,0.0,266.0,1178.0,1368.0,🟢 OK,17650.5
SC2973,Widget B,28.0,0.0,28,28,1,0.0,3614.7200000000003,0.0,196.0,1011.0,1008.0,🟢 OK,17650.5
SC5156,Gadget X,46.0,0.0,46,46,1,0.0,3614.71,0.0,322.0,1296.0,1656.0,🟢 OK,17656.5
SC5156,Tool Y,21.0,0.0,21,21,1,0.0,3614.71,0.0,147.0,875.0,756.0,🟢 OK,17656.5
SC5156,Widget B,25.0,0.0,25,25,1,0.0,3614.71,0.0,175.0,955.0,900.0,🟢 OK,17656.5
SC5156,Widget A,18.0,0.0,18,18,1,0.0,3614.71,0.0,126.0,811.0,648.0,🟢 OK,17656.5
SC9605,Product Z,25.0,0.0,25,25,1,0.0,3614.53,0.0,175.0,955.0,900.0,🟢 OK,17659.5
SC9605,Tool Y,22.0,0.0,22,22,1,0.0,3614.53,0.0,154.0,896.0,792.0,🟢 OK,17659.5
SC5769,Item Alpha,19.0,0.0,19,19,1,0.0,3614.37,0.0,133.0,833.0,684.0,🟢 OK,17661.5
SC5769,Item Beta,14.0,0.0,14,14,1,0.0,3614.37,0.0,98.0,715.0,504.0,🟢 OK,17661.5
SC5703,Product Z,42.0,2.8284271247461903,44,84,2,0.06734350295411322,3385.86,12.0,306.0,1238.0,1512.0,🟢 OK,17663.0
SC1467,Widget A,42.5,9.192388155425117,49,85,2,0.21629148595911066,2971.15,40.0,338.0,1245.0,1530.0,🟢 OK,17664.0
SC3077,Item Beta,35.0,0.0,35,35,1,0.0,3613.1800000000003,0.0,245.0,1130.0,1260.0,🟢 OK,17666.0
SC3077,Widget A,17.0,0.0,17,17,1,0.0,3613.1800000000003,0.0,119.0,788.0,612.0,🟢 OK,17666.0
SC3077,Widget B,24.0,0.0,24,24,1,0.0,3613.1800000000003,0.0,168.0,936.0,864.0,🟢 OK,17666.0
SC1937,Tool Y,30.0,18.384776310850235,43,60,2,0.6128258768240659,2239.81,80.0,290.0,1046.0,1080.0,🟢 OK,17668.0
SC1792,Widget B,7.5,9.192388155425117,14,15,2,1.22565175242248,1623.06,40.0,92.0,523.0,270.0,🟢 OK,17669.0
SC6551,Widget B,29.0,0.0,29,29,1,0.0,3611.6900000000005,0.0,203.0,1029.0,1044.0,🟢 OK,17670.5
SC6551,Item Alpha,45.0,0.0,45,45,1,0.0,3611.6900000000005,0.0,315.0,1282.0,1620.0,🟢 OK,17670.5
SC4924,Widget B,31.0,0.0,31,31,1,0.0,3611.49,0.0,217.0,1064.0,1116.0,🟢 OK,17673.5
SC4924,Tool Y,21.0,0.0,21,21,1,0.0,3611.49,0.0,147.0,875.0,756.0,🟢 OK,17673.5
SC4924,Gadget X,44.0,0.0,44,44,1,0.0,3611.49,0.0,308.0,1267.0,1584.0,🟢 OK,17673.5
SC4924,Item Alpha,13.0,0.0,13,13,1,0.0,3611.49,0.0,91.0,689.0,468.0,🟢 OK,17673.5
SC7632,Product Z,41.0,2.8284271247461903,43,82,2,0.06898602741600805,3378.29,12.0,299.0,1223.0,1476.0,🟢 OK,17676.0
SC2660,Gadget X,6.0,0.0,6,6,1,0.0,3610.8700000000003,0.0,42.0,468.0,216.0,🟢 OK,17679.0
SC2660,Widget A,13.0,0.0,13,13,1,0.0,3610.8700000000003,0.0,91.0,689.0,468.0,🟢 OK,17679.0
SC2660,Item Beta,23.0,0.0,23,23,1,0.0,3610.8700000000003,0.0,161.0,916.0,828.0,🟢 OK,17679.0
SC2660,Tool Y,40.0,0.0,40,40,1,0.0,3610.8700000000003,0.0,280.0,1208.0,1440.0,🟢 OK,17679.0
SC2660,Item Alpha,16.0,0.0,16,16,1,0.0,3610.8700000000003,0.0,112.0,764.0,576.0,🟢 OK,17679.0
SC7074,Gadget X,16.333333333333332,11.590225767142472,24,49,3,0.709605658778352,2112.05,51.0,165.0,772.0,588.0,🟢 OK,17682.0
SC8953,Item Alpha,17.5,4.949747468305833,21,35,2,0.28284271231299457,2813.3,22.0,144.0,799.0,630.0,🟢 OK,17683.0
SC5080,Tool Y,9.0,0.0,9,9,1,0.0,3608.85,0.0,63.0,573.0,324.0,🟢 OK,17684.0
SC3374,Product Z,47.0,0.0,47,47,1,0.0,3608.81,0.0,329.0,1310.0,1692.0,🟢 OK,17686.5
SC3374,Item Alpha,44.0,0.0,44,44,1,0.0,3608.81,0.0,308.0,1267.0,1584.0,🟢 OK,17686.5
SC3374,Widget A,40.0,0.0,40,40,1,0.0,3608.81,0.0,280.0,1208.0,1440.0,🟢 OK,17686.5
SC3374,Widget B,21.0,0.0,21,21,1,0.0,3608.81,0.0,147.0,875.0,756.0,🟢 OK,17686.5
SC5904,Widget B,44.0,0.0,44,44,1,0.0,3608.6,0.0,308.0,1267.0,1584.0,🟢 OK,17691.0
SC5904,Item Beta,8.0,0.0,8,8,1,0.0,3608.6,0.0,56.0,540.0,288.0,🟢 OK,17691.0
SC5904,Tool Y,14.0,0.0,14,14,1,0.0,3608.6,0.0,98.0,715.0,504.0,🟢 OK,17691.0
SC5904,Gadget X,2.0,0.0,2,2,1,0.0,3608.6,0.0,14.0,270.0,72.0,🟢 OK,17691.0
SC5904,Item Alpha,23.0,0.0,23,23,1,0.0,3608.6,0.0,161.0,916.0,828.0,🟢 OK,17691.0
SC5450,Widget A,16.5,7.7781745930520225,22,33,2,0.47140452050533194,2452.41,34.0,150.0,776.0,594.0,🟢 OK,17694.0
SC6151,Item Alpha,42.0,0.0,42,42,1,0.0,3608.0299999999997,0.0,294.0,1238.0,1512.0,🟢 OK,17696.0
SC6151,Item Beta,13.0,0.0,13,13,1,0.0,3608.0299999999997,0.0,91.0,689.0,468.0,🟢 OK,17696.0
SC6151,Tool Y,45.0,0.0,45,45,1,0.0,3608.0299999999997,0.0,315.0,1282.0,1620.0,🟢 OK,17696.0
SC9526,Gadget X,30.0,12.727922061357855,39,60,2,0.42426406857050714,2533.08,56.0,266.0,1046.0,1080.0,🟢 OK,17698.0
SC5405,Item Alpha,34.0,21.213203435596427,49,68,2,0.6239177479222721,2221.58,93.0,331.0,1114.0,1224.0,🟢 OK,17699.0
SC5222,Item Beta,2.0,0.0,2,2,1,0.0,3607.5299999999997,0.0,14.0,270.0,72.0,🟢 OK,17701.0
SC5222,Widget B,29.0,0.0,29,29,1,0.0,3607.5299999999997,0.0,203.0,1029.0,1044.0,🟢 OK,17701.0
SC5222,Item Alpha,48.0,0.0,48,48,1,0.0,3607.5299999999997,0.0,336.0,1324.0,1728.0,🟢 OK,17701.0
SC2740,Product Z,44.0,0.0,44,44,1,0.0,3606.69,0.0,308.0,1267.0,1584.0,🟢 OK,17704.5
SC2740,Tool Y,6.0,0.0,6,6,1,0.0,3606.69,0.0,42.0,468.0,216.0,🟢 OK,17704.5
SC2740,Gadget X,40.0,0.0,40,40,1,0.0,3606.69,0.0,280.0,1208.0,1440.0,🟢 OK,17704.5
SC2740,Widget B,7.0,0.0,7,7,1,0.0,3606.69,0.0,49.0,505.0,252.0,🟢 OK,17704.5
SC4248,Widget A,27.0,1.4142135623730951,28,54,2,0.05237828006849305,3426.91,6.0,195.0,993.0,972.0,🟢 OK,17707.0
SC6374,Widget B,32.0,0.0,32,32,1,0.0,3606.4,0.0,224.0,1081.0,1152.0,🟢 OK,17708.5
SC6374,Item Alpha,36.0,0.0,36,36,1,0.0,3606.4,0.0,252.0,1146.0,1296.0,🟢 OK,17708.5
SC6387,Item Beta,36.0,0.0,36,36,1,0.0,3606.04,0.0,252.0,1146.0,1296.0,🟢 OK,17711.0
SC6387,Product Z,7.0,0.0,7,7,1,0.0,3606.04,0.0,49.0,505.0,252.0,🟢 OK,17711.0
SC6387,Tool Y,39.0,0.0,39,39,1,0.0,3606.04,0.0,273.0,1193.0,1404.0,🟢 OK,17711.0
SC1164,Item Alpha,41.0,0.0,41,41,1,0.0,3605.61,0.0,287.0,1223.0,1476.0,🟢 OK,17715.0
SC1164,Item Beta,8.0,0.0,8,8,1,0.0,3605.61,0.0,56.0,540.0,288.0,🟢 OK,17715.0
SC1164,Widget B,30.0,0.0,30,30,1,0.0,3605.61,0.0,210.0,1046.0,1080.0,🟢 OK,17715.0
SC1164,Tool Y,2.0,0.0,2,2,1,0.0,3605.61,0.0,14.0,270.0,72.0,🟢 OK,17715.0
SC1164,Widget A,25.0,0.0,25,25,1,0.0,3605.61,0.0,175.0,955.0,900.0,🟢 OK,17715.0
SC7722,Product Z,30.666666666666668,9.073771725877467,41,92,3,0.29588386052995524,2782.34,40.0,255.0,1058.0,1104.0,🟢 OK,17718.0
SC9799,Item Beta,17.0,0.0,17,17,1,0.0,3605.08,0.0,119.0,788.0,612.0,🟢 OK,17720.5
SC9799,Item Alpha,20.0,0.0,20,20,1,0.0,3605.08,0.0,140.0,854.0,720.0,🟢 OK,17720.5
SC9799,Widget A,35.0,0.0,35,35,1,0.0,3605.08,0.0,245.0,1130.0,1260.0,🟢 OK,17720.5
SC9799,Tool Y,32.0,0.0,32,32,1,0.0,3605.08,0.0,224.0,1081.0,1152.0,🟢 OK,17720.5
SC5563,Product Z,20.0,16.97056274847714,32,40,2,0.8485281369995928,1950.1699999999998,74.0,214.0,854.0,720.0,🟢 OK,17723.0
SC9418,Widget A,10.0,0.0,10,10,1,0.0,3604.5699999999997,0.0,70.0,604.0,360.0,🟢 OK,17724.5
SC9418,Gadget X,23.0,0.0,23,23,1,0.0,3604.5699999999997,0.0,161.0,916.0,828.0,🟢 OK,17724.5
SC1518,Widget B,5.0,0.0,5,5,1,0.0,3604.2799999999997,0.0,35.0,427.0,180.0,🟢 OK,17727.5
SC1518,Tool Y,8.0,0.0,8,8,1,0.0,3604.2799999999997,0.0,56.0,540.0,288.0,🟢 OK,17727.5
SC1518,Widget A,44.0,0.0,44,44,1,0.0,3604.2799999999997,0.0,308.0,1267.0,1584.0,🟢 OK,17727.5
SC1518,Product Z,27.0,0.0,27,27,1,0.0,3604.2799999999997,0.0,189.0,993.0,972.0,🟢 OK,17727.5
SC4225,Widget A,49.0,0.0,49,49,1,0.0,3603.77,0.0,343.0,1337.0,1764.0,🟢 OK,17731.0
SC4225,Item Beta,35.0,0.0,35,35,1,0.0,3603.77,0.0,245.0,1130.0,1260.0,🟢 OK,17731.0
SC4225,Gadget X,39.0,0.0,39,39,1,0.0,3603.77,0.0,273.0,1193.0,1404.0,🟢 OK,17731.0
SC6076,Product Z,7.0,0.0,7,7,1,0.0,3603.4,0.0,49.0,505.0,252.0,🟢 OK,17733.5
SC6076,Item Alpha,30.0,0.0,30,30,1,0.0,3603.4,0.0,210.0,1046.0,1080.0,🟢 OK,17733.5
SC1765,Widget B,4.0,0.0,4,4,1,0.0,3602.9200000000005,0.0,28.0,382.0,144.0,🟢 OK,17736.0
SC1765,Product Z,35.0,0.0,35,35,1,0.0,3602.9200000000005,0.0,245.0,1130.0,1260.0,🟢 OK,17736.0
SC1765,Item Alpha,6.0,0.0,6,6,1,0.0,3602.9200000000005,0.0,42.0,468.0,216.0,🟢 OK,17736.0
SC6882,Product Z,40.5,6.363961030678928,45,81,2,0.1571348402248785,3113.65,28.0,312.0,1216.0,1458.0,🟢 OK,17738.0
SC2248,Product Z,25.0,1.4142135623730951,26,50,2,0.05656854247229639,3409.55,6.0,181.0,955.0,900.0,🟢 OK,17739.0
SC7600,Item Beta,24.333333333333332,11.930353445448853,38,73,3,0.49028849755668363,2417.25,52.0,222.0,942.0,876.0,🟢 OK,17740.0
SC8621,Widget A,49.0,0.0,49,49,1,0.0,3601.66,0.0,343.0,1337.0,1764.0,🟢 OK,17742.0
SC8621,Widget B,44.0,0.0,44,44,1,0.0,3601.66,0.0,308.0,1267.0,1584.0,🟢 OK,17742.0
SC8621,Item Beta,22.0,0.0,22,22,1,0.0,3601.66,0.0,154.0,896.0,792.0,🟢 OK,17742.0
SC4220,Widget B,36.0,0.0,36,36,1,0.0,3601.6000000000004,0.0,252.0,1146.0,1296.0,🟢 OK,17744.5
SC4220,Tool Y,23.0,0.0,23,23,1,0.0,3601.6000000000004,0.0,161.0,916.0,828.0,🟢 OK,17744.5
SC9129,Widget B,13.0,0.0,13,13,1,0.0,3601.49,0.0,91.0,689.0,468.0,🟢 OK,17749.0
SC9129,Item Beta,26.0,0.0,26,26,1,0.0,3601.49,0.0,182.0,974.0,936.0,🟢 OK,17749.0
SC9129,Item Alpha,20.0,0.0,20,20,1,0.0,3601.49,0.0,140.0,854.0,720.0,🟢 OK,17749.0
SC9129,Gadget X,14.0,0.0,14,14,1,0.0,3601.49,0.0,98.0,715.0,504.0,🟢 OK,17749.0
SC9129,Tool Y,8.0,0.0,8,8,1,0.0,3601.49,0.0,56.0,540.0,288.0,🟢 OK,17749.0
SC9129,Widget A,25.0,0.0,25,25,1,0.0,3601.49,0.0,175.0,955.0,900.0,🟢 OK,17749.0
SC9129,Product Z,43.0,0.0,43,43,1,0.0,3601.49,0.0,301.0,1253.0,1548.0,🟢 OK,17749.0
SC6923,Item Alpha,44.0,0.0,44,44,1,0.0,3601.4300000000003,0.0,308.0,1267.0,1584.0,🟢 OK,17753.5
SC6923,Tool Y,13.0,0.0,13,13,1,0.0,3601.4300000000003,0.0,91.0,689.0,468.0,🟢 OK,17753.5
SC2588,Item Alpha,12.0,0.0,12,12,1,0.0,3601.2200000000003,0.0,84.0,662.0,432.0,🟢 OK,17755.5
SC2588,Product Z,40.0,0.0,40,40,1,0.0,3601.2200000000003,0.0,280.0,1208.0,1440.0,🟢 OK,17755.5
SC3769,Gadget X,9.5,6.363961030678928,14,19,2,0.6698906341031601,2156.12,28.0,94.0,589.0,342.0,🟢 OK,17757.0
SC2025,Widget A,15.0,0.0,15,15,1,0.0,3598.66,0.0,105.0,740.0,540.0,🟢 OK,17759.0
SC2025,Widget B,15.0,0.0,15,15,1,0.0,3598.66,0.0,105.0,740.0,540.0,🟢 OK,17759.0
SC2025,Tool Y,46.0,0.0,46,46,1,0.0,3598.66,0.0,322.0,1296.0,1656.0,🟢 OK,17759.0
SC4426,Item Alpha,4.0,0.0,4,4,1,0.0,3598.34,0.0,28.0,382.0,144.0,🟢 OK,17761.5
SC4426,Widget B,20.0,0.0,20,20,1,0.0,3598.34,0.0,140.0,854.0,720.0,🟢 OK,17761.5
SC9209,Item Beta,37.5,13.435028842544403,47,75,2,0.35826743570564606,2648.9,59.0,322.0,1170.0,1350.0,🟢 OK,17763.0
SC8243,Item Alpha,28.0,16.97056274847714,40,56,2,0.6060915265148651,2239.59,74.0,270.0,1011.0,1008.0,🟢 OK,17764.0
SC8585,Item Alpha,16.0,0.0,16,16,1,0.0,3596.53,0.0,112.0,764.0,576.0,🟢 OK,17766.0
SC8585,Tool Y,48.0,0.0,48,48,1,0.0,3596.53,0.0,336.0,1324.0,1728.0,🟢 OK,17766.0
SC8585,Widget A,15.0,0.0,15,15,1,0.0,3596.53,0.0,105.0,740.0,540.0,🟢 OK,17766.0
SC3577,Widget B,45.0,0.0,45,45,1,0.0,3596.34,0.0,315.0,1282.0,1620.0,🟢 OK,17769.5
SC3577,Gadget X,4.0,0.0,4,4,1,0.0,3596.34,0.0,28.0,382.0,144.0,🟢 OK,17769.5
SC3577,Product Z,8.0,0.0,8,8,1,0.0,3596.34,0.0,56.0,540.0,288.0,🟢 OK,17769.5
SC3577,Item Beta,40.0,0.0,40,40,1,0.0,3596.34,0.0,280.0,1208.0,1440.0,🟢 OK,17769.5
SC6600,Item Alpha,1.0,0.0,1,1,1,0.0,3596.23,0.0,7.0,191.0,36.0,🟢 OK,17773.0
SC6600,Tool Y,28.0,0.0,28,28,1,0.0,3596.23,0.0,196.0,1011.0,1008.0,🟢 OK,17773.0
SC6600,Widget A,39.0,0.0,39,39,1,0.0,3596.23,0.0,273.0,1193.0,1404.0,🟢 OK,17773.0
SC5773,Widget A,10.0,8.48528137423857,16,20,2,0.8485281365753288,1945.3000000000002,37.0,107.0,604.0,360.0,🟢 OK,17775.0
SC2639,Widget B,1.0,0.0,1,1,1,0.0,3595.94,0.0,7.0,191.0,36.0,🟢 OK,17776.5
SC2639,Item Beta,43.0,0.0,43,43,1,0.0,3595.94,0.0,301.0,1253.0,1548.0,🟢 OK,17776.5
SC4771,Item Beta,40.0,0.0,40,40,1,0.0,3595.86,0.0,280.0,1208.0,1440.0,🟢 OK,17779.0
SC4771,Widget A,14.0,0.0,14,14,1,0.0,3595.86,0.0,98.0,715.0,504.0,🟢 OK,17779.0
SC4771,Widget B,28.0,0.0,28,28,1,0.0,3595.86,0.0,196.0,1011.0,1008.0,🟢 OK,17779.0
SC2568,Item Beta,24.0,0.0,24,24,1,0.0,3595.63,0.0,168.0,936.0,864.0,🟢 OK,17781.5
SC2568,Gadget X,39.0,0.0,39,39,1,0.0,3595.63,0.0,273.0,1193.0,1404.0,🟢 OK,17781.5
SC2150,Gadget X,19.5,24.748737341529164,37,39,2,1.2691660168634618,1584.27,108.0,244.0,844.0,702.0,🟢 OK,17783.0
SC2349,Gadget X,43.0,0.0,43,43,1,0.0,3594.69,0.0,301.0,1253.0,1548.0,🟢 OK,17785.0
SC2349,Item Alpha,9.0,0.0,9,9,1,0.0,3594.69,0.0,63.0,573.0,324.0,🟢 OK,17785.0
SC2349,Product Z,14.0,0.0,14,14,1,0.0,3594.69,0.0,98.0,715.0,504.0,🟢 OK,17785.0
SC3567,Tool Y,7.0,0.0,7,7,1,0.0,3594.6200000000003,0.0,49.0,505.0,252.0,🟢 OK,17788.0
SC3567,Product Z,3.0,0.0,3,3,1,0.0,3594.6200000000003,0.0,21.0,331.0,108.0,🟢 OK,17788.0
SC3567,Gadget X,11.0,0.0,11,11,1,0.0,3594.6200000000003,0.0,77.0,634.0,396.0,🟢 OK,17788.0
SC5338,Widget A,30.0,11.313708498984761,38,60,2,0.3771236165071175,2608.71,49.0,259.0,1046.0,1080.0,🟢 OK,17790.0
SC7239,Widget B,9.666666666666666,6.027713773341708,16,29,3,0.6235565965971871,2212.64,26.0,94.0,594.0,348.0,🟢 OK,17791.0
SC4036,Item Beta,3.0,0.0,3,3,1,0.0,3591.62,0.0,21.0,331.0,108.0,🟢 OK,17793.0
SC4036,Widget B,25.0,0.0,25,25,1,0.0,3591.62,0.0,175.0,955.0,900.0,🟢 OK,17793.0
SC4036,Tool Y,49.0,0.0,49,49,1,0.0,3591.62,0.0,343.0,1337.0,1764.0,🟢 OK,17793.0
SC2478,Item Alpha,9.0,0.0,9,9,1,0.0,3591.26,0.0,63.0,573.0,324.0,🟢 OK,17796.5
SC2478,Gadget X,15.0,0.0,15,15,1,0.0,3591.26,0.0,105.0,740.0,540.0,🟢 OK,17796.5
SC2478,Item Beta,38.0,0.0,38,38,1,0.0,3591.26,0.0,266.0,1178.0,1368.0,🟢 OK,17796.5
SC2478,Product Z,27.0,0.0,27,27,1,0.0,3591.26,0.0,189.0,993.0,972.0,🟢 OK,17796.5
SC1515,Gadget X,13.0,1.4142135623730951,14,26,2,0.10878565856040295,3238.5,6.0,97.0,689.0,468.0,🟢 OK,17799.0
SC9505,Item Alpha,38.0,0.0,38,38,1,0.0,3590.7000000000003,0.0,266.0,1178.0,1368.0,🟢 OK,17800.5
SC9505,Gadget X,10.0,0.0,10,10,1,0.0,3590.7000000000003,0.0,70.0,604.0,360.0,🟢 OK,17800.5
SC3912,Item Beta,29.0,7.0710678118654755,34,58,2,0.24382992446300608,2886.62,31.0,234.0,1029.0,1044.0,🟢 OK,17802.0
SC7507,Item Beta,33.0,16.97056274847714,45,66,2,0.5142594770707437,2371.09,74.0,305.0,1097.0,1188.0,🟢 OK,17803.0
SC3061,Product Z,41.0,0.0,41,41,1,0.0,3590.36,0.0,287.0,1223.0,1476.0,🟢 OK,17806.5
SC3061,Widget A,41.0,0.0,41,41,1,0.0,3590.36,0.0,287.0,1223.0,1476.0,🟢 OK,17806.5
SC3061,Item Alpha,16.0,0.0,16,16,1,0.0,3590.36,0.0,112.0,764.0,576.0,🟢 OK,17806.5
SC3061,Widget B,26.0,0.0,26,26,1,0.0,3590.36,0.0,182.0,974.0,936.0,🟢 OK,17806.5
SC3061,Gadget X,27.0,0.0,27,27,1,0.0,3590.36,0.0,189.0,993.0,972.0,🟢 OK,17806.5
SC3061,Tool Y,23.0,0.0,23,23,1,0.0,3590.36,0.0,161.0,916.0,828.0,🟢 OK,17806.5
SC7131,Product Z,27.5,20.506096654409877,42,55,2,0.745676241707386,2056.18,90.0,282.0,1002.0,990.0,🟢 OK,17810.0
SC7431,Gadget X,42.0,0.0,42,42,1,0.0,3589.17,0.0,294.0,1238.0,1512.0,🟢 OK,17812.0
SC7431,Tool Y,48.0,0.0,48,48,1,0.0,3589.17,0.0,336.0,1324.0,1728.0,🟢 OK,17812.0
SC7431,Item Beta,18.0,0.0,18,18,1,0.0,3589.17,0.0,126.0,811.0,648.0,🟢 OK,17812.0
SC8257,Widget A,48.0,0.0,48,48,1,0.0,3588.67,0.0,336.0,1324.0,1728.0,🟢 OK,17814.5
SC8257,Item Beta,23.0,0.0,23,23,1,0.0,3588.67,0.0,161.0,916.0,828.0,🟢 OK,17814.5
SC7986,Widget A,47.0,0.0,47,47,1,0.0,3588.66,0.0,329.0,1310.0,1692.0,🟢 OK,17816.0
SC1367,Tool Y,33.0,0.0,33,33,1,0.0,3587.38,0.0,231.0,1097.0,1188.0,🟢 OK,17818.0
SC1367,Widget B,33.0,0.0,33,33,1,0.0,3587.38,0.0,231.0,1097.0,1188.0,🟢 OK,17818.0
SC1367,Item Alpha,28.0,0.0,28,28,1,0.0,3587.38,0.0,196.0,1011.0,1008.0,🟢 OK,17818.0
SC5042,Product Z,13.5,3.5355339059327378,16,27,2,0.2618914002454684,2842.4,15.0,110.0,702.0,486.0,🟢 OK,17820.0
SC7763,Widget B,9.5,6.363961030678928,14,19,2,0.6698906341031601,2146.93,28.0,94.0,589.0,342.0,🟢 OK,17821.0
SC3964,Item Beta,36.5,0.7071067811865476,37,73,2,0.019372788520351222,3516.62,3.0,258.0,1154.0,1314.0,🟢 OK,17822.0
SC6811,Widget A,49.0,0.0,49,49,1,0.0,3584.3199999999997,0.0,343.0,1337.0,1764.0,🟢 OK,17823.5
SC6811,Product Z,37.0,0.0,37,37,1,0.0,3584.3199999999997,0.0,259.0,1162.0,1332.0,🟢 OK,17823.5
SC4848,Product Z,22.5,13.435028842544403,32,45,2,0.5971123927365901,2244.25,59.0,216.0,906.0,810.0,🟢 OK,17825.0
SC6471,Product Z,40.5,12.020815280171307,49,81,2,0.2968102537581038,2763.7200000000003,52.0,336.0,1216.0,1458.0,🟢 OK,17826.0
SC8891,Product Z,13.0,8.48528137423857,19,26,2,0.6527139513624176,2168.26,37.0,128.0,689.0,468.0,🟢 OK,17827.0
SC1772,Gadget X,12.0,0.0,12,12,1,0.0,3583.12,0.0,84.0,662.0,432.0,🟢 OK,17828.5
SC1772,Tool Y,13.0,0.0,13,13,1,0.0,3583.12,0.0,91.0,689.0,468.0,🟢 OK,17828.5
SC6875,Widget B,42.0,0.0,42,42,1,0.0,3582.75,0.0,294.0,1238.0,1512.0,🟢 OK,17832.0
SC6875,Widget A,30.0,0.0,30,30,1,0.0,3582.75,0.0,210.0,1046.0,1080.0,🟢 OK,17832.0
SC6875,Item Beta,28.0,0.0,28,28,1,0.0,3582.75,0.0,196.0,1011.0,1008.0,🟢 OK,17832.0
SC6875,Product Z,45.0,0.0,45,45,1,0.0,3582.75,0.0,315.0,1282.0,1620.0,🟢 OK,17832.0
SC6875,Tool Y,40.0,0.0,40,40,1,0.0,3582.75,0.0,280.0,1208.0,1440.0,🟢 OK,17832.0
SC6565,Item Alpha,21.5,28.991378028648448,42,43,2,1.348436186751818,1525.45,127.0,278.0,886.0,774.0,🟢 OK,17835.0
SC2814,Item Alpha,11.0,0.0,11,11,1,0.0,3582.12,0.0,77.0,634.0,396.0,🟢 OK,17837.5
SC2814,Item Beta,25.0,0.0,25,25,1,0.0,3582.12,0.0,175.0,955.0,900.0,🟢 OK,17837.5
SC2814,Widget A,16.0,0.0,16,16,1,0.0,3582.12,0.0,112.0,764.0,576.0,🟢 OK,17837.5
SC2814,Gadget X,6.0,0.0,6,6,1,0.0,3582.12,0.0,42.0,468.0,216.0,🟢 OK,17837.5
SC6623,Product Z,37.0,0.0,37,37,1,0.0,3581.96,0.0,259.0,1162.0,1332.0,🟢 OK,17841.5
SC6623,Tool Y,4.0,0.0,4,4,1,0.0,3581.96,0.0,28.0,382.0,144.0,🟢 OK,17841.5
SC6623,Item Alpha,41.0,0.0,41,41,1,0.0,3581.96,0.0,287.0,1223.0,1476.0,🟢 OK,17841.5
SC6623,Item Beta,3.0,0.0,3,3,1,0.0,3581.96,0.0,21.0,331.0,108.0,🟢 OK,17841.5
SC5196,Item Alpha,14.0,11.313708498984761,22,28,2,0.8081220350645386,1980.78,49.0,147.0,715.0,504.0,🟢 OK,17844.0
SC1600,Item Beta,23.0,0.0,23,23,1,0.0,3581.4900000000002,0.0,161.0,916.0,828.0,🟢 OK,17845.0
SC7927,Product Z,15.0,0.0,15,15,1,0.0,3581.44,0.0,105.0,740.0,540.0,🟢 OK,17847.5
SC7927,Widget A,15.0,0.0,15,15,1,0.0,3581.44,0.0,105.0,740.0,540.0,🟢 OK,17847.5
SC7927,Gadget X,39.0,0.0,39,39,1,0.0,3581.44,0.0,273.0,1193.0,1404.0,🟢 OK,17847.5
SC7927,Item Alpha,30.0,0.0,30,30,1,0.0,3581.44,0.0,210.0,1046.0,1080.0,🟢 OK,17847.5
SC5759,Product Z,30.0,7.0710678118654755,35,60,2,0.23570226031694844,2898.23,31.0,241.0,1046.0,1080.0,🟢 OK,17850.0
SC4823,Widget A,13.5,2.1213203435596424,15,27,2,0.15713484014728102,3094.94,9.0,104.0,702.0,486.0,🟢 OK,17851.0
SC6125,Item Alpha,23.0,19.79898987322333,37,46,2,0.8608256462876119,1924.51,86.0,247.0,916.0,828.0,🟢 OK,17852.0
SC5493,Item Alpha,18.0,14.106735979665885,33,54,3,0.7837075539904894,2007.42,62.0,188.0,811.0,648.0,🟢 OK,17853.0
SC7577,Item Beta,21.5,10.606601717798213,29,43,2,0.4933303122262749,2396.5099999999998,46.0,196.0,886.0,774.0,🟢 OK,17854.0
SC7965,Item Alpha,48.0,0.0,48,48,1,0.0,3578.56,0.0,336.0,1324.0,1728.0,🟢 OK,17855.0
SC7206,Tool Y,23.666666666666668,8.386497083606082,29,71,3,0.35435903155193627,2642.19,37.0,203.0,929.0,852.0,🟢 OK,17856.0
SC9987,Gadget X,18.0,4.242640687119285,21,36,2,0.2357022602645701,2895.6099999999997,19.0,145.0,811.0,648.0,🟢 OK,17857.0
SC3048,Tool Y,21.5,10.606601717798213,29,43,2,0.4933303122262749,2395.93,46.0,196.0,886.0,774.0,🟢 OK,17858.0
SC4133,Gadget X,25.0,0.0,25,25,1,0.0,3577.88,0.0,175.0,955.0,900.0,🟢 OK,17860.5
