ds,y,rolling_7d_mean,rolling_30d_mean,rolling_7d_std,lag_1,lag_7,lag_30
2023-06-25,18858.170000000002,25227.334285714285,25421.325333333334,4949.530473472041,28289.58,31834.69,25147.68
2023-06-26,24547.57,24966.434285714287,25665.128333333338,4927.104712996098,18858.170000000002,26373.87,17233.48
2023-06-27,15972.94,23393.610000000004,25482.623333333333,5847.496660851244,24547.57,26982.71,21448.09
2023-06-28,37877.58,25905.132857142857,25879.15166666667,7758.876333627415,15972.94,20296.92,25981.73
2023-06-29,36876.23,27931.190000000002,26412.559666666668,8587.967604134665,37877.58,22693.83,20873.99
2023-06-30,23379.07,26543.02,26610.279666666665,8397.16085119646,36876.23,33096.26,17447.47
2023-07-01,18730.9,25177.494285714285,26412.466666666667,8831.760733203866,23379.07,28289.58,24665.29
2023-07-02,24896.37,26040.094285714287,26355.840333333334,8395.798612077455,18730.9,18858.170000000002,26595.16
2023-07-03,26611.35,26334.920000000002,26607.022333333334,8370.850762640546,24896.37,24547.57,19075.89
2023-07-04,34086.840000000004,28922.62,26599.215,7374.2248189035545,26611.35,15972.94,34321.06
2023-07-05,26124.18,27243.562857142857,26560.530333333336,6247.405830790112,34086.840000000004,37877.58,27284.72
2023-07-06,26653.54,25783.178571428572,26294.355,4597.304872434945,26124.18,36876.23,34638.8
2023-07-07,27556.85,26380.004285714287,26399.218333333334,4503.406827454267,26653.54,23379.07,24410.95
2023-07-08,27863.46,27684.655714285713,26322.478666666666,2984.992332580055,27556.85,18730.9,30165.65
2023-07-09,24640.29,27648.07285714286,26101.710000000003,3026.1453091664794,27863.46,24896.37,31263.35
2023-07-10,36142.06,29009.602857142858,26449.704333333335,4340.545440136561,24640.29,26611.35,25702.23
2023-07-11,30537.53,28502.558571428573,26294.752666666664,3825.322977707995,36142.06,34086.840000000004,35186.08
2023-07-12,32093.51,29355.32,26654.531666666666,3871.830068103,30537.53,26124.18,21300.14
2023-07-13,18721.22,28222.131428571425,26630.75,5578.859825721329,32093.51,26653.54,19434.67
2023-07-14,22421.98,27488.57857142857,26740.086000000003,6002.423404840811,18721.22,27556.85,19141.9
2023-07-15,31772.25,28046.977142857144,26937.999666666667,6220.947977818462,22421.98,27863.46,25834.84
2023-07-16,31192.54,28983.012857142858,27048.61133333333,6114.968940318255,31772.25,24640.29,27874.19
2023-07-17,40093.49,29547.502857142856,27573.926,7003.776058597983,31192.54,36142.06,24334.05
2023-07-18,23253.350000000002,28506.905714285713,27287.88133333333,7364.029513151187,40093.49,30537.53,31834.69
2023-07-19,16661.75,26302.368571428575,26964.143999999997,8354.616283998172,23253.350000000002,32093.51,26373.87
2023-07-20,21401.66,26685.288571428573,26778.109,8003.274499356337,16661.75,18721.22,26982.71
2023-07-21,22943.2,26759.74857142857,26866.318333333336,7959.30308017275,21401.66,22421.98,20296.92
2023-07-22,36230.53,27396.645714285718,27317.541666666668,8581.31786338371,22943.2,31772.25,22693.83
2023-07-23,17592.81,25453.827142857142,26800.760000000002,9102.368472990438,36230.53,31192.54,33096.26
2023-07-24,27112.98,23599.46857142857,26761.539999999997,6601.530258976382,17592.81,40093.49,28289.58
2023-07-25,25722.239999999998,23952.16714285714,26990.342333333334,6645.760516519056,27112.98,23253.350000000002,18858.170000000002
2023-07-26,31597.64,26085.865714285716,27225.344666666664,6303.850450240317,25722.239999999998,16661.75,24547.57
2023-07-27,31174.5,27481.985714285714,27732.063333333335,6174.403362986718,31597.64,21401.66,15972.94
2023-07-28,22940.44,27481.59142857143,27234.158666666663,6174.7415864914865,31174.5,22943.2,37877.58
2023-07-29,17491.02,24804.51857142857,26587.984999999997,5800.3614790414085,22940.44,36230.53,36876.23
2023-07-30,23897.22,25705.14857142857,26605.256666666668,4915.988695496302,17491.02,17592.81,23379.07
2023-07-31,28668.78,25927.405714285713,26936.519333333334,5024.224705958295,23897.22,27112.98,18730.9
2023-08-01,20139.37,25129.852857142854,26777.952666666664,5484.275003980954,28668.78,25722.239999999998,24896.37
2023-08-02,20150.43,23494.537142857145,26562.588666666667,4910.97771974417,20139.37,31597.64,26611.35
2023-08-03,23019.32,22329.511428571426,26193.671333333335,3569.5289237303396,20150.43,31174.5,34086.840000000004
2023-08-04,30380.11,23392.321428571428,26335.535666666667,4707.815636263537,23019.32,22940.44,26124.18
2023-08-05,24239.22,24356.350000000002,26255.058333333334,3923.5950654129883,30380.11,17491.02,26653.54
2023-08-06,29972.03,25224.18,26335.564333333332,4442.610879636711,24239.22,23897.22,27556.85
2023-08-07,35662.99,26223.352857142858,26595.548666666666,5895.419250487923,29972.03,28668.78,27863.46
2023-08-08,28047.83,27353.132857142857,26709.133333333335,5258.562197884851,35662.99,20139.37,24640.29
2023-08-09,27802.78,28446.32571428571,26431.157333333336,4200.647134243522,28047.83,20150.43,36142.06
2023-08-10,23867.36,28567.47428571429,26208.818333333336,4026.6697413158063,27802.78,23019.32,30537.53
2023-08-11,17966.98,26794.170000000002,25737.934,5543.118699107909,23867.36,30380.11,32093.51
2023-08-12,26043.13,27051.871428571427,25981.99766666667,5445.616140062944,17966.98,24239.22,18721.22
2023-08-13,25476.0,26409.58142857143,26083.798333333332,5307.175966523758,26043.13,29972.03,22421.98
2023-08-14,40576.9,27111.568571428572,26377.286666666667,6839.036775639343,25476.0,35662.99,31772.25
2023-08-15,23770.25,26500.485714285718,26129.877,6931.911865139492,40576.9,28047.83,31192.54
2023-08-16,31408.3,27015.559999999998,25840.370666666666,7174.5147647093945,23770.25,27802.78,40093.49
2023-08-17,28686.63,27704.027142857143,26021.48,7052.2499401673385,31408.3,23867.36,23253.350000000002
2023-08-18,27959.77,29131.56857142857,26398.08066666667,5618.356386973628,28686.63,17966.98,16661.75
2023-08-19,22039.43,28559.61142857143,26419.33966666667,6162.596893630208,27959.77,26043.13,21401.66
2023-08-20,17100.86,27363.16285714286,26224.594999999998,7523.734704377666,22039.43,25476.0,22943.2
2023-08-21,27068.13,25433.338571428572,25919.181666666667,4814.113731195048,17100.86,40576.9,36230.53
2023-08-22,28239.89,26071.858571428573,26274.084333333336,4853.02412407776,27068.13,23770.25,17592.81
2023-08-23,38204.65,27042.765714285717,26643.806666666664,6499.223733923536,28239.89,31408.3,27112.98
2023-08-24,27566.68,26882.772857142856,26705.288,6465.710417916727,38204.65,28686.63,25722.239999999998
2023-08-25,20640.92,25837.222857142857,26340.064000000002,6843.25760483925,27566.68,27959.77,31597.64
2023-08-26,31746.55,27223.954285714284,26359.13233333333,6928.405254070255,20640.92,22039.43,31174.5
2023-08-27,30614.87,29154.527142857143,26614.946666666667,5337.73183344357,31746.55,17100.86,22940.44
2023-08-28,25753.7,28966.75142857143,26890.369333333336,5445.3962350515885,30614.87,27068.13,17491.02
2023-08-29,24030.54,28365.41571428571,26894.81333333333,5762.242968708306,25753.7,28239.89,23897.22
2023-08-30,27648.260000000002,26857.359999999997,26860.796,3807.9920542239956,24030.54,38204.65,28668.78
2023-08-31,29408.52,27120.48,27169.767666666667,3926.9470426061366,27648.260000000002,27566.68,20139.37
2023-09-01,22665.46,27409.700000000004,27253.602,3410.8270355980244,29408.52,20640.92,20150.43
2023-09-02,28807.16,26989.787142857145,27446.530000000002,2935.7788653252187,22665.46,31746.55,23019.32
2023-09-03,22210.56,25789.17142857143,27174.21166666667,2924.6716335537694,28807.16,30614.87,30380.11
2023-09-04,26740.91,25930.20142857143,27257.601333333332,2946.3974286260277,22210.56,25753.7,24239.22
2023-09-05,23244.79,25817.95142857143,27033.36,3044.176610198682,26740.91,24030.54,29972.03
2023-09-06,20957.23,24862.09,26543.168,3403.0122257004127,23244.79,27648.260000000002,35662.99
2023-09-07,27327.89,24564.85714285714,26519.17,3007.6199212761176,20957.23,29408.52,28047.83
2023-09-08,24786.35,24867.841428571428,26418.62233333333,2888.8699861965797,27327.89,22665.46,27802.78
2023-09-09,26707.46,24567.884285714284,26513.292333333335,2493.6440688000603,24786.35,28807.16,23867.36
2023-09-10,18068.9,23976.21857142857,26516.689666666665,3452.991581872272,26707.46,22210.56,17966.98
2023-09-11,26707.98,23971.514285714282,26538.851333333336,3448.61692282018,18068.9,26740.91,26043.13
2023-09-12,24345.0,24128.687142857143,26501.151333333335,3435.020434784966,26707.98,23244.79,25476.0
2023-09-13,30997.59,25563.024285714284,26181.841,3947.966081848774,24345.0,20957.23,40576.9
2023-09-14,23244.13,24979.629999999997,26164.303666666667,3945.4339552449496,30997.59,27327.89,23770.25
2023-09-15,28905.36,25568.06,26080.872333333336,4210.085992617386,23244.13,24786.35,31408.3
2023-09-16,14692.93,23851.698571428573,25614.41566666667,5812.312917044939,28905.36,26707.46,28686.63
2023-09-17,23880.24,24681.889999999996,25478.431333333334,5235.032940246555,14692.93,18068.9,27959.77
2023-09-18,30251.649999999998,25188.128571428573,25752.172,5620.745244833116,23880.24,26707.98,22039.43
2023-09-19,19398.88,24481.540000000005,25828.772666666664,6039.67885477364,30251.649999999998,24345.0,17100.86
2023-09-20,28751.68,24160.695714285714,25884.891,5685.081715041137,19398.88,30997.59,27068.13
2023-09-21,21287.82,23881.222857142857,25653.155333333332,5784.858270464108,28751.68,23244.13,28239.89
2023-09-22,28281.29,23792.07,25322.376666666667,5698.691523265072,21287.82,28905.36,38204.65
2023-09-23,24524.24,25196.54285714286,25220.962,4057.594250048126,28281.29,14692.93,27566.68
2023-09-24,26450.28,25563.691428571427,25414.607333333333,4034.849102615951,24524.24,23880.24,20640.92
2023-09-25,26115.55,24972.82,25226.907333333333,3501.517116075042,26450.28,30251.649999999998,31746.55
2023-09-26,43716.45,28446.75857142857,25663.626666666667,7180.30694274142,26115.55,19398.88,30614.87
2023-09-27,28547.31,28417.562857142857,25756.746999999996,7179.275886605151,43716.45,28751.68,25753.7
2023-09-28,24729.99,28909.301428571427,25780.062,6712.231697248486,28547.31,21287.82,24030.54
2023-09-29,32220.07,29471.984285714287,25932.45566666667,6815.115948394536,24729.99,28281.29,27648.260000000002
2023-09-30,34979.91,30965.65142857143,26118.16866666667,6694.707035687265,32220.07,24524.24,29408.52
2023-10-01,21709.62,30288.414285714283,26086.307333333338,7427.3099818302235,34979.91,26450.28,22665.46
2023-10-02,25924.82,30261.167142857146,25990.229333333333,7445.497110031681,21709.62,26115.55,28807.16
2023-10-03,29222.170000000002,28190.555714285718,26223.949666666667,4520.977397517225,25924.82,43716.45,22210.56
2023-10-04,20142.3,26989.84,26003.996,5434.312876061985,29222.170000000002,28547.31,26740.91
2023-10-05,23303.88,26786.110000000004,26005.965666666667,5558.467659322404,20142.3,24729.99,23244.79
2023-10-06,32112.350000000002,26770.721428571425,26377.803000000004,5541.0382588687635,23303.88,32220.07,20957.23
2023-10-07,27916.8,25761.705714285716,26397.433333333334,4301.444719052157,32112.350000000002,34979.91,27327.89
2023-10-08,28003.95,26660.895714285714,26504.68666666667,3957.3354300288547,27916.8,21709.62,24786.35
2023-10-09,20994.71,25956.594285714287,26314.261666666665,4510.258525668089,28003.95,25924.82,26707.46
2023-10-10,18948.62,24488.94428571429,26343.58566666667,4923.148298195817,20994.71,29222.170000000002,18068.9
2023-10-11,25417.93,25242.605714285713,26300.584,4535.3793311506315,18948.62,20142.3,26707.98
2023-10-12,16906.16,24328.645714285714,26052.622666666666,5527.3321419615895,25417.93,23303.88,24345.0
2023-10-13,24615.36,23257.647142857142,25839.881666666664,4373.6958196995065,16906.16,32112.350000000002,30997.59
2023-10-14,22311.87,22456.942857142854,25808.80633333333,3861.653107265973,24615.36,27916.8,23244.13
2023-10-15,22025.19,21602.834285714285,25579.467333333334,2994.016267195015,22311.87,28003.95,28905.36
2023-10-16,24353.98,22082.73,25901.50233333333,3145.6766301173534,22025.19,20994.71,14692.93
2023-10-17,33844.99,24210.782857142858,26233.660666666667,5102.279569688135,24353.98,18948.62,23880.24
2023-10-18,24298.14,24050.812857142853,26035.210333333336,5075.608913932423,33844.99,25417.93,30251.649999999998
2023-10-19,24294.1,25106.23285714286,26198.384333333335,3995.5512684555747,24298.14,16906.16,19398.88
2023-10-20,22791.53,24845.68571428571,25999.712666666666,4091.215774733518,24294.1,24615.36,28751.68
2023-10-21,19219.79,24403.96,25930.778333333335,4551.426669371536,22791.53,22311.87,21287.82
2023-10-22,11050.87,22836.2,25356.431,6828.058219240162,19219.79,22025.19,28281.29
2023-10-23,21261.47,22394.412857142856,25247.672000000002,6813.517955253141,11050.87,24353.98,24524.24
2023-10-24,29163.76,21725.665714285715,25338.121333333333,5629.119916525883,21261.47,33844.99,26450.28
2023-10-25,19304.17,21012.24142857143,25111.075333333334,5564.847171775167,29163.76,24298.14,26115.55
2023-10-26,19827.54,20374.161428571428,24314.778333333332,5378.786161989903,19304.17,24294.1,43716.45
2023-10-27,27689.31,21073.844285714287,24286.178333333337,6025.347549676701,19827.54,22791.53,28547.31
2023-10-28,27385.45,22240.367142857143,24374.69366666667,6386.213000557551,27689.31,19219.79,24729.99
2023-10-29,21620.43,23750.304285714286,24021.372333333336,4161.778535161184,27385.45,11050.87,32220.07
2023-10-30,28592.94,24797.657142857144,23808.47333333333,4349.340792241617,21620.43,21261.47,34979.91
2023-10-31,23490.57,23987.201428571425,23867.83833333333,3906.1563663121265,28592.94,29163.76,21709.62
2023-11-01,23954.82,24651.579999999998,23802.17166666667,3329.8853418998983,23490.57,19304.17,25924.82
2023-11-02,24214.59,25278.301428571427,23635.25233333333,2604.4499878888237,23954.82,19827.54,29222.170000000002
2023-11-03,25688.36,24992.45142857143,23820.121,2397.2961359096676,24214.59,27689.31,20142.3
2023-11-04,26706.510000000002,24895.46,23933.542,2295.9339364188604,25688.36,27385.45,23303.88
2023-11-05,23510.54,25165.475714285712,23646.815,1928.2850042706466,26706.510000000002,21620.43,32112.350000000002
2023-11-06,32519.42,25726.40142857143,23800.235666666667,3225.942236388324,23510.54,28592.94,27916.8
2023-11-07,25376.510000000002,25995.821428571428,23712.654333333332,3083.7096641081675,32519.42,23490.57,28003.95
2023-11-08,28922.920000000002,26705.55,23976.928,3107.29808823247,25376.510000000002,23954.82,20994.71
2023-11-09,23647.17,26624.49,24133.546333333335,3189.425755325426,28922.920000000002,24214.59,18948.62
2023-11-10,23489.72,26310.398571428574,24069.272666666664,3398.393970929127,23647.17,25688.36,25417.93
2023-11-11,34084.52,27364.399999999998,24641.88466666667,4505.517286842119,23489.72,26706.510000000002,16906.16
2023-11-12,23953.93,27427.74142857143,24619.837,4445.017808316122,34084.52,23510.54,24615.36
2023-11-13,30725.21,27171.425714285713,24900.28166666667,4144.018258980254,23953.93,32519.42,22311.87
2023-11-14,32084.65,28129.731428571427,25235.597,4425.8130241927465,30725.21,25376.510000000002,22025.19
2023-11-15,24072.75,27436.850000000002,25226.22266666667,4654.680136418238,32084.65,28922.920000000002,24353.98
2023-11-16,16008.28,26345.579999999998,24631.665666666664,6296.966588318523,24072.75,23647.17,33844.99
2023-11-17,26036.239999999998,26709.36857142857,24689.602333333332,6176.893627456612,16008.28,23489.72,24298.14
2023-11-18,39065.47,27420.932857142856,25181.981333333337,7344.614887786174,26036.239999999998,34084.52,24294.1
2023-11-19,33553.03,28792.23285714286,25540.697999999997,7484.199665822013,39065.47,23953.93,22791.53
2023-11-20,21911.71,27533.161428571424,25630.428666666667,7837.812576908654,33553.03,30725.21,19219.79
2023-11-21,22044.940000000002,26098.91714285714,25996.897666666664,7784.524878243394,21911.71,32084.65,11050.87
2023-11-22,22300.22,25845.69857142857,26031.522666666664,7889.538164112067,22044.940000000002,24072.75,21261.47
2023-11-23,20101.010000000002,26430.374285714286,25729.430999999997,7156.612297437134,22300.22,16008.28,29163.76
2023-11-24,30989.61,27137.99857142857,26118.94566666667,7353.329869409332,20101.010000000002,26036.239999999998,19304.17
2023-11-25,23728.41,24946.989999999998,26248.974666666665,5166.976076271933,30989.61,39065.47,19827.54
2023-11-26,18429.07,22786.424285714285,25940.3,3998.518430643414,23728.41,33553.03,27689.31
2023-11-27,32762.280000000002,24336.505714285715,26119.527666666665,5444.602877244131,18429.07,21911.71,27385.45
2023-11-28,26543.3,24979.128571428573,26283.623333333333,5394.288979811345,32762.280000000002,22044.940000000002,21620.43
2023-11-29,28323.34,25839.574285714287,26274.636666666665,5376.100704980801,26543.3,22300.22,28592.94
2023-11-30,31850.56,27518.08142857143,26553.303000000004,5113.607310178806,28323.34,20101.010000000002,23490.57
2023-12-01,32767.82,27772.111428571432,26847.069666666666,5353.354152555273,31850.56,30989.61,23954.82
2023-12-02,32950.79,29089.59428571429,27138.276333333335,5327.0890588696175,32767.82,23728.41,24214.59
2023-12-03,33540.55,31248.377142857145,27400.016000000003,2702.1316215456523,32950.79,18429.07,25688.36
2023-12-04,32745.71,31246.010000000002,27601.322666666667,2700.591182241361,33540.55,32762.280000000002,26706.510000000002
2023-12-05,28636.47,31545.034285714286,27772.186999999998,2153.5809482878412,32745.71,26543.3,23510.54
2023-12-06,16354.64,29835.22,27233.360999999997,6160.78966324392,28636.47,28323.34,32519.42
2023-12-07,18907.49,27986.21,27017.727,7293.305119822779,16354.64,31850.56,25376.510000000002
2023-12-08,34110.65,28178.042857142857,27190.651333333335,7455.883243351541,18907.49,32767.82,28922.920000000002
2023-12-09,27795.97,27441.640000000007,27328.944666666666,7154.392704641895,34110.65,32950.79,23647.17
2023-12-10,44444.53,28999.35142857143,28027.438333333335,9504.633262559237,27795.97,33540.55,23489.72
2023-12-11,27852.899999999998,28300.378571428573,27819.717666666667,9362.046853134243,44444.53,32745.71,34084.52
2023-12-12,22664.47,27447.235714285718,27776.735666666667,9595.511680954194,27852.899999999998,28636.47,23953.93
2023-12-13,27849.43,29089.34857142857,27680.876333333334,8273.284360213145,22664.47,16354.64,30725.21
2023-12-14,22292.98,29572.989999999998,27354.487333333334,7654.6981564679045,27849.43,18907.49,32084.65
2023-12-15,30627.44,29075.388571428568,27572.977,7420.182830796518,22292.98,34110.65,24072.75
2023-12-16,25933.81,28809.365714285716,27903.828,7506.573856411573,30627.44,27795.97,16008.28
2023-12-17,20570.93,25398.851428571426,27721.651,3653.402826961115,25933.81,44444.53,26036.239999999998
2023-12-18,26528.01,25209.581428571426,27303.735666666664,3537.560271677003,20570.93,27852.899999999998,39065.47
2023-12-19,28903.4,26100.85714285714,27148.748000000003,3575.1944636420817,26528.01,22664.47,33553.03
2023-12-20,33590.93,26921.071428571428,27538.055333333334,4564.838747869137,28903.4,27849.43,21911.71
2023-12-21,28716.37,27838.698571428573,27760.436333333335,4101.546587172631,33590.93,22292.98,22044.940000000002
2023-12-22,29222.96,27638.058571428573,27991.194333333337,3974.7832754437645,28716.37,30627.44,22300.22
2023-12-23,22104.21,27090.972857142857,28057.967666666667,4479.905316844355,29222.96,25933.81,20101.010000000002
2023-12-24,23498.84,27509.245714285713,27808.275333333335,3864.0458979884997,22104.21,20570.93,30989.61
2023-12-25,32915.95,28421.808571428573,28114.52666666667,4320.982433411117,23498.84,26528.01,23728.41
2023-12-26,34051.47,29157.24714285714,28635.27333333333,4825.287614725536,32915.95,28903.4,18429.07
2023-12-27,25813.65,28046.207142857143,28403.652333333335,4519.985847945063,34051.47,33590.93,32762.280000000002
2023-12-28,26094.15,27671.604285714286,28388.680666666667,4563.637988191193,25813.65,28716.37,26543.3
2023-12-29,31994.2,28067.495714285713,28511.042666666668,4832.904046188146,26094.15,29222.96,28323.34
2023-12-30,43959.2,31189.63714285714,28914.664,6938.934692640044,31994.2,22104.21,31850.56
2023-12-31,26696.96,31646.511428571426,28712.302000000003,6435.157812608849,43959.2,23498.84,32767.82
2024-01-01,29813.15,31203.25428571429,28607.714,6440.004373929286,26696.96,32915.95,32950.79
2024-01-02,37601.51,31710.402857142857,28743.079333333335,6829.676465411098,29813.15,34051.47,33540.55
2024-01-03,32371.96,32647.304285714286,28730.621,6316.491079180088,37601.51,25813.65,32745.71
2024-01-04,27628.05,32866.432857142856,28697.007,6073.183109604896,32371.96,26094.15,28636.47
2024-01-05,31969.41,32862.891428571435,29217.499333333333,6073.783699280651,27628.05,31994.2,16354.64
2024-01-06,32144.04,31175.01142857143,29658.717666666667,3623.7917930689778,31969.41,43959.2,18907.49
2024-01-07,23025.48,30650.514285714286,29289.212,4531.876706460769,32144.04,26696.96,34110.65
2024-01-08,32327.27,31009.67428571429,29440.255333333334,4554.02383126853,23025.48,29813.15,27795.97
2024-01-09,22996.91,28923.302857142855,28725.33466666667,4372.5711654803645,32327.27,37601.51,44444.53
2024-01-10,27962.55,28293.38714285714,28728.989666666665,4102.2051975521235,22996.91,32371.96,27852.899999999998
2024-01-11,36173.08,29514.105714285713,29179.27666666667,5036.273987975806,27962.55,27628.05,22664.47
2024-01-12,31065.68,29385.00142857143,29286.484999999997,4974.04131976345,36173.08,31969.41,27849.43
2024-01-13,26270.420000000002,28545.91285714286,29419.066333333332,4926.228417459986,31065.68,32144.04,22292.98
2024-01-14,30473.07,29609.854285714286,29413.920666666665,4299.637866630366,26270.420000000002,23025.48,30627.44
2024-01-15,27601.43,28934.734285714287,29469.507999999998,4170.935657446868,30473.07,32327.27,25933.81
2024-01-16,28672.11,29745.477142857148,29739.547333333336,3281.0138665749287,27601.43,22996.91,20570.93
2024-01-17,19494.9,28535.812857142857,29505.110333333334,5102.986065888969,28672.11,27962.55,26528.01
2024-01-18,30317.32,27699.27571428572,29552.240999999998,4003.9596709792695,19494.9,36173.08,28903.4
2024-01-19,31738.57,27795.402857142853,29490.495666666666,4105.05168054236,30317.32,31065.68,33590.93
2024-01-20,31674.21,28567.37285714286,29589.090333333334,4275.057585774759,31738.57,26270.420000000002,28716.37
2024-01-21,24240.48,27677.002857142856,29423.007666666665,4457.161151987924,31674.21,30473.07,29222.96
2024-01-22,32059.98,28313.93857142857,29754.866666666665,4753.291506207124,24240.48,27601.43,22104.21
2024-01-23,30033.73,28508.455714285716,29972.69633333333,4798.041583315886,32059.98,28672.11,23498.84
2024-01-24,26532.15,29513.777142857143,29759.903,2992.0482853150925,30033.73,19494.9,32915.95
2024-01-25,21899.739999999998,28311.265714285713,29354.845333333335,4101.214494686716,26532.15,30317.32,34051.47
2024-01-26,30260.91,28100.17142857143,29503.087333333333,3929.85442012561,21899.739999999998,31738.57,25813.65
2024-01-27,18625.01,26236.0,29254.115999999998,4921.746322224782,30260.91,31674.21,26094.15
2024-01-28,26286.39,26528.272857142856,29063.855666666666,4843.621170889638,18625.01,24240.48,31994.2
2024-01-29,23076.47,25244.914285714283,28367.764666666666,4292.436968529073,26286.39,32059.98,43959.2
2024-01-30,23706.85,24341.074285714283,28268.09433333333,3747.5434032436574,23076.47,30033.73,26696.96
2024-01-31,22452.69,23758.294285714284,28022.745666666666,3666.338865979937,23706.85,26532.15,29813.15
2024-02-01,28314.35,24674.66714285714,27713.173666666666,3917.4287746501473,22452.69,21899.739999999998,37601.51
2024-02-02,19461.63,23131.912857142856,27282.829333333335,3449.311542852711,28314.35,30260.91,32371.96
2024-02-03,23093.79,23770.31,27131.68733333333,2834.9874874032757,19461.63,18625.01,27628.05
2024-02-04,31524.83,24518.65857142857,27116.868000000002,4043.6095075209837,23093.79,26286.39,31969.41
2024-02-05,17480.68,23719.260000000002,26628.089333333333,4849.134545809848,31524.83,23076.47,32144.04
2024-02-06,32367.23,24956.45714285714,26939.481000000003,5847.467668158324,17480.68,23706.85,23025.48
2024-02-07,30487.06,26104.22428571429,26878.140666666666,6058.800774344297,32367.23,22452.69,32327.27
2024-02-08,25266.52,25668.820000000003,26953.79433333333,5982.5364672575515,30487.06,28314.35,22996.91
2024-02-09,35770.52,27998.661428571428,27214.06,6328.012630495777,25266.52,19461.63,27962.55
2024-02-10,34400.9,29613.962857142855,27154.987333333334,6310.427444171824,35770.52,23093.79,36173.08
2024-02-11,21984.5,28251.058571428566,26852.281333333336,6837.198509814827,34400.9,31524.83,31065.68
2024-02-12,17236.13,28216.122857142855,26551.138333333332,6901.7238680943765,21984.5,17480.68,26270.420000000002
2024-02-13,25454.86,27228.64142857143,26383.86466666667,6700.370626078387,17236.13,32367.23,30473.07
2024-02-14,25954.7,26581.161428571424,26328.973666666665,6550.328514470152,25454.86,30487.06,27601.43
2024-02-15,35354.58,28022.312857142857,26551.72266666667,7281.792260473398,25954.7,25266.52,28672.11
2024-02-16,24872.61,26465.46857142857,26730.979666666666,6468.726773202547,35354.58,35770.52,19494.9
2024-02-17,22619.309999999998,24782.384285714284,26474.379333333334,5523.570874102042,24872.61,34400.9,30317.32
2024-02-18,24876.32,25195.50142857143,26245.637666666666,5385.861401754979,22619.309999999998,21984.5,31738.57
2024-02-19,31387.97,27217.192857142858,26236.096333333335,4480.130914700704,24876.32,17236.13,31674.21
2024-02-20,17992.76,26151.178571428572,26027.839,5692.9646247552,31387.97,25454.86,24240.48
2024-02-21,33131.11,27176.38,26063.543333333335,6268.740575889215,17992.76,25954.7,32059.98
2024-02-22,26546.21,25918.041428571425,25947.292666666668,5135.057573732493,33131.11,35354.58,30033.73
2024-02-23,22602.31,25593.712857142855,25816.298000000003,5281.693582430762,26546.21,24872.61,26532.15
2024-02-24,27618.260000000002,26307.84857142857,26006.915333333334,5148.778376797818,22602.31,22619.309999999998,21899.739999999998
2024-02-25,24416.75,26242.195714285714,25812.11,5172.947585158297,27618.260000000002,24876.32,30260.91
2024-02-26,26099.02,25486.631428571425,26061.24366666667,4656.566776597765,24416.75,31387.97,18625.01
2024-02-27,30025.129999999997,27205.541428571425,26185.868333333332,3508.5368281684177,26099.02,17992.76,26286.39
2024-02-28,16747.21,24864.984285714287,25974.893,4277.379712899987,30025.129999999997,33131.11,23076.47
2024-02-29,41440.68,26992.765714285717,26566.020666666667,7637.744596255388,16747.21,26546.21,23706.85
2024-03-01,19611.02,26565.43857142857,26471.298333333332,7999.444398497149,41440.68,22602.31,22452.69
2024-03-02,29829.67,26881.354285714286,26521.809,8091.094062784609,19611.02,27618.260000000002,28314.35
2024-03-03,25497.82,27035.792857142857,26723.015333333333,8046.404504758027,29829.67,24416.75,19461.63
2024-03-04,26915.68,27152.45857142857,26850.411666666667,8036.472694487763,25497.82,26099.02,23093.79
2024-03-05,26346.31,26626.91285714286,26677.79433333333,7936.976822795331,26915.68,30025.129999999997,31524.83
2024-03-06,22665.29,27472.352857142854,26850.614666666665,6964.866020189496,26346.31,16747.21,17480.68
2024-03-07,20971.11,24548.12857142857,26470.744,3613.6439107149727,22665.29,41440.68,32367.23
2024-03-08,14566.82,23827.528571428575,25940.069333333337,4999.452688589761,20971.11,19611.02,30487.06
2024-03-09,28682.12,23663.592857142856,26053.92266666667,4784.007993540241,14566.82,29829.67,25266.52
2024-03-10,26336.02,23783.335714285717,25739.439333333332,4847.636951013179,28682.12,25497.82,35770.52
2024-03-11,33514.840000000004,24726.07285714286,25709.904,6050.713811167815,26336.02,26915.68,34400.9
2024-03-12,31425.59,25451.684285714287,26024.607,6560.482752554244,33514.840000000004,26346.31,21984.5
2024-03-13,30831.19,26618.24142857143,26477.77566666667,6706.821195880662,31425.59,22665.29,17236.13
2024-03-14,19625.86,26426.062857142857,26283.47566666667,6911.747002614966,30831.19,20971.11,25454.86
2024-03-15,40013.61,30061.31857142857,26752.106000000003,6299.5725678531135,19625.86,14566.82,25954.7
2024-03-16,22239.09,29140.885714285716,26314.923,6969.724789384567,40013.61,28682.12,35354.58
2024-03-17,20908.91,28365.58428571429,26182.799666666666,7606.498188916834,22239.09,26336.02,24872.61
2024-03-18,27708.7,27536.135714285712,26352.446,7260.092472014049,20908.91,33514.840000000004,22619.309999999998
2024-03-19,24583.27,26558.661428571428,26342.677666666666,7108.1763442353795,27708.7,31425.59,24876.32
2024-03-20,33920.82,27000.03714285714,26427.105999999996,7502.668596723234,24583.27,30831.19,31387.97
2024-03-21,23614.5,27569.842857142856,26614.49733333333,6982.726780906605,33920.82,19625.86,17992.76
