ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-07-29,26693.68845476233,18887.250699474647,32649.507866911674,26693.68845476233,26693.68845476233,-970.8733680860287,-970.8733680860287,-970.8733680860287,-143.62073538606512,-143.62073538606512,-143.62073538606512,-827.2526326999634,-827.2526326999634,-827.2526326999634,0.0,0.0,0.0,25722.815086676303
2023-07-30,26693.550584697317,18950.478386648447,33263.326227435864,26693.550584697317,26693.550584697317,-404.5144220425005,-404.5144220425005,-404.5144220425005,336.85717274618645,336.85717274618645,336.85717274618645,-741.3715947886869,-741.3715947886869,-741.3715947886869,0.0,0.0,0.0,26289.03616265482
2023-07-31,26693.412714632308,20346.592535051772,33609.43960549569,26693.412714632308,26693.412714632308,293.8737044115704,293.8737044115704,293.8737044115704,929.3201391003367,929.3201391003367,929.3201391003367,-635.4464346887664,-635.4464346887664,-635.4464346887664,0.0,0.0,0.0,26987.286419043878
2023-08-01,26693.274844567295,19452.05276361308,33216.1342596091,26693.274844567295,26693.274844567295,-449.67086107198,-449.67086107198,-449.67086107198,60.33995845297573,60.33995845297573,60.33995845297573,-510.0108195249557,-510.0108195249557,-510.0108195249557,0.0,0.0,0.0,26243.603983495315
2023-08-02,26693.136974502282,17972.497428241586,31937.95270091651,26693.136974502282,26693.136974502282,-1408.0710997681183,-1408.0710997681183,-1408.0710997681183,-1041.9564665446785,-1041.9564665446785,-1041.9564665446785,-366.11463322343997,-366.11463322343997,-366.11463322343997,0.0,0.0,0.0,25285.065874734162
2023-08-03,26692.99910443727,19584.30544032391,33091.419840411574,26692.99910443727,26692.99910443727,-215.28602453640102,-215.28602453640102,-215.28602453640102,-9.960930866287992,-9.960930866287992,-9.960930866287992,-205.32509367011303,-205.32509367011303,-205.32509367011303,0.0,0.0,0.0,26477.713079900866
2023-08-04,26692.86123437226,19684.03471806825,33100.59625879805,26692.86123437226,26692.86123437226,-160.69289316324262,-160.69289316324262,-160.69289316324262,-130.97913750494325,-130.97913750494325,-130.97913750494325,-29.713755658299355,-29.713755658299355,-29.713755658299355,0.0,0.0,0.0,26532.168341209017
2023-08-05,26692.723364307247,20109.093121262693,33252.18223831963,26692.723364307247,26692.723364307247,14.550038814029074,14.550038814029074,14.550038814029074,-143.62073538629704,-143.62073538629704,-143.62073538629704,158.17077420032612,158.17077420032612,158.17077420032612,0.0,0.0,0.0,26707.273403121275
2023-08-06,26692.585494242234,20777.12193019401,34397.7489581614,26692.585494242234,26692.585494242234,692.2013528259647,692.2013528259647,692.2013528259647,336.8571727458554,336.8571727458554,336.8571727458554,355.34418008010925,355.34418008010925,355.34418008010925,0.0,0.0,0.0,27384.786847068197
2023-08-07,26692.447624177224,21282.059442310205,34820.3285425489,26692.447624177224,26692.447624177224,1487.7613380107605,1487.7613380107605,1487.7613380107605,929.3201391012747,929.3201391012747,929.3201391012747,558.4411989094859,558.4411989094859,558.4411989094859,0.0,0.0,0.0,28180.208962187986
2023-08-08,26692.30975411221,20650.636543688604,34099.459643544484,26692.30975411221,26692.30975411221,824.1227228421669,824.1227228421669,824.1227228421669,60.33995845222033,60.33995845222033,60.33995845222033,763.7827643899466,763.7827643899466,763.7827643899466,0.0,0.0,0.0,27516.43247695438
2023-08-09,26692.1718840472,19891.989520036197,33290.72498502649,26692.1718840472,26692.1718840472,-74.50234975154501,-74.50234975154501,-74.50234975154501,-1041.95646654435,-1041.95646654435,-1041.95646654435,967.454116792805,967.454116792805,967.454116792805,0.0,0.0,0.0,26617.669534295652
2023-08-10,26692.03401398219,20282.05445971188,34597.286175789464,26692.03401398219,26692.03401398219,1155.4311838644744,1155.4311838644744,1155.4311838644744,-9.960930865732868,-9.960930865732868,-9.960930865732868,1165.3921147302074,1165.3921147302074,1165.3921147302074,0.0,0.0,0.0,27847.465197846665
2023-08-11,26691.896143917176,21258.072560095134,34920.006632679215,26691.896143917176,26691.896143917176,1222.5005421103454,1222.5005421103454,1222.5005421103454,-130.9791375050329,-130.9791375050329,-130.9791375050329,1353.4796796153785,1353.4796796153785,1353.4796796153785,0.0,0.0,0.0,27914.39668602752
2023-08-12,26691.758273852163,21741.751296912018,35043.59618441253,26691.758273852163,26691.758273852163,1384.0243142030622,1384.0243142030622,1384.0243142030622,-143.6207353853996,-143.6207353853996,-143.6207353853996,1527.645049588462,1527.645049588462,1527.645049588462,0.0,0.0,0.0,28075.782588055226
2023-08-13,26691.620403787154,21989.093978656085,35595.04949254689,26691.620403787154,26691.620403787154,2020.8204981623169,2020.8204981623169,2020.8204981623169,336.85717274695907,336.85717274695907,336.85717274695907,1683.9633254153575,1683.9633254153575,1683.9633254153575,0.0,0.0,0.0,28712.44090194947
2023-08-14,26691.48253372214,22303.88371733756,36469.29964395727,26691.48253372214,26691.48253372214,2748.0778020372572,2748.0778020372572,2748.0778020372572,929.3201390993007,929.3201390993007,929.3201390993007,1818.7576629379566,1818.7576629379566,1818.7576629379566,0.0,0.0,0.0,29439.560335759397
2023-08-15,26691.344663657128,21624.806893195255,35826.748249848635,26691.344663657128,26691.344663657128,1989.0373682073,1989.0373682073,1989.0373682073,60.33995845711557,60.33995845711557,60.33995845711557,1928.6974097501845,1928.6974097501845,1928.6974097501845,0.0,0.0,0.0,28680.38203186443
2023-08-16,26691.20679359212,20620.66914833183,34711.637870587336,26691.20679359212,26691.20679359212,968.9340342865389,968.9340342865389,968.9340342865389,-1041.9564665451476,-1041.9564665451476,-1041.9564665451476,2010.8905008316865,2010.8905008316865,2010.8905008316865,0.0,0.0,0.0,27660.14082787866
2023-08-17,26691.068923527106,21373.799256735052,35376.440131920404,26691.068923527106,26691.068923527106,2053.00658870762,2053.00658870762,2053.00658870762,-9.960930865177746,-9.960930865177746,-9.960930865177746,2062.9675195727973,2062.9675195727973,2062.9675195727973,0.0,0.0,0.0,28744.075512234725
2023-08-18,26690.931053462093,21383.37779254391,35304.208936474206,26690.931053462093,26690.931053462093,1952.1758582078608,1952.1758582078608,1952.1758582078608,-130.97913750572283,-130.97913750572283,-130.97913750572283,2083.154995713584,2083.154995713584,2083.154995713584,0.0,0.0,0.0,28643.106911669955
2023-08-19,26690.793183397087,22583.99199289512,35810.724100085965,26690.793183397087,26690.793183397087,1926.715011352054,1926.715011352054,1926.715011352054,-143.62073538563155,-143.62073538563155,-143.62073538563155,2070.335746737686,2070.335746737686,2070.335746737686,0.0,0.0,0.0,28617.50819474914
2023-08-20,26690.655313306826,22249.351968840023,36049.69481895769,26690.655313306826,26690.655313306826,2360.9515415452656,2360.9515415452656,2360.9515415452656,336.8571727423483,336.8571727423483,336.8571727423483,2024.0943688029174,2024.0943688029174,2024.0943688029174,0.0,0.0,0.0,29051.606854852093
2023-08-21,26690.51744321657,22723.63674952336,36274.83654497426,26690.51744321657,26690.51744321657,2874.066479117225,2874.066479117225,2874.066479117225,929.3201391002387,929.3201391002387,929.3201391002387,1944.746340016986,1944.746340016986,1944.746340016986,0.0,0.0,0.0,29564.583922333793
2023-08-22,26690.37957312631,21366.455077987735,35410.97458547193,26690.37957312631,26690.37957312631,1893.6895622637608,1893.6895622637608,1893.6895622637608,60.33995845636018,60.33995845636018,60.33995845636018,1833.3496038074004,1833.3496038074004,1833.3496038074004,0.0,0.0,0.0,28584.06913539007
2023-08-23,26690.24170303605,20616.829897075993,34208.3398471024,26690.24170303605,26690.24170303605,649.7414762251587,649.7414762251587,649.7414762251587,-1041.956466544573,-1041.956466544573,-1041.956466544573,1691.6979427697318,1691.6979427697318,1691.6979427697318,0.0,0.0,0.0,27339.983179261206
2023-08-24,26690.10383294579,21335.515199651833,35327.96163794932,26690.10383294579,26690.10383294579,1512.3349912663457,1512.3349912663457,1512.3349912663457,-9.960930864575044,-9.960930864575044,-9.960930864575044,1522.2959221309206,1522.2959221309206,1522.2959221309206,0.0,0.0,0.0,28202.43882421214
2023-08-25,26689.96596285553,20731.223124587395,33853.65020891219,26689.96596285553,26689.96596285553,1197.3365267475276,1197.3365267475276,1197.3365267475276,-130.97913750521207,-130.97913750521207,-130.97913750521207,1328.3156642527397,1328.3156642527397,1328.3156642527397,0.0,0.0,0.0,27887.30248960306
2023-08-26,26689.828092765274,21057.960062510785,34604.84271416678,26689.828092765274,26689.828092765274,969.9154630779033,969.9154630779033,969.9154630779033,-143.62073538713142,-143.62073538713142,-143.62073538713142,1113.5361984650347,1113.5361984650347,1113.5361984650347,0.0,0.0,0.0,27659.74355584318
2023-08-27,26689.690222675014,20992.983257946875,34563.33073879486,26689.690222675014,26689.690222675014,1219.1237734635856,1219.1237734635856,1219.1237734635856,336.8571727448867,336.8571727448867,336.8571727448867,882.2666007186989,882.2666007186989,882.2666007186989,0.0,0.0,0.0,27908.8139961386
2023-08-28,26689.552352584757,21039.287488368478,35211.637201614176,26689.552352584757,26689.552352584757,1568.574721259265,1568.574721259265,1568.574721259265,929.3201391011768,929.3201391011768,929.3201391011768,639.2545821580884,639.2545821580884,639.2545821580884,0.0,0.0,0.0,28258.12707384402
2023-08-29,26689.414482494496,20413.516930365164,34081.66214369128,26689.414482494496,26689.414482494496,449.9225507211508,449.9225507211508,449.9225507211508,60.339958454416035,60.339958454416035,60.339958454416035,389.58259226673476,389.58259226673476,389.58259226673476,0.0,0.0,0.0,27139.33703321565
2023-08-30,26689.27661240424,18627.329014026505,32087.088082784052,26689.27661240424,26689.27661240424,-903.40260723552,-903.40260723552,-903.40260723552,-1041.9564665446842,-1041.9564665446842,-1041.9564665446842,138.5538593091643,138.5538593091643,138.5538593091643,0.0,0.0,0.0,25785.87400516872
2023-08-31,26689.13874231398,19183.59152735019,33628.86163549813,26689.13874231398,26689.13874231398,-118.38984277095199,-118.38984277095199,-118.38984277095199,-9.96093086727958,-9.96093086727958,-9.96093086727958,-108.4289119036724,-108.4289119036724,-108.4289119036724,0.0,0.0,0.0,26570.748899543025
2023-09-01,26689.00087222372,19372.468869014076,33252.75580505442,26689.00087222372,26689.00087222372,-476.9683734919675,-476.9683734919675,-476.9683734919675,-130.97913750590212,-130.97913750590212,-130.97913750590212,-345.98923598606535,-345.98923598606535,-345.98923598606535,0.0,0.0,0.0,26212.032498731754
2023-09-02,26688.86300213346,19504.178968515116,32320.8670814429,26688.86300213346,26688.86300213346,-712.5245696227247,-712.5245696227247,-712.5245696227247,-143.62073538736337,-143.62073538736337,-143.62073538736337,-568.9038342353613,-568.9038342353613,-568.9038342353613,0.0,0.0,0.0,25976.338432510736
2023-09-03,26688.725132043204,19474.68191716435,32613.523779970656,26688.725132043204,26688.725132043204,-435.3705646104838,-435.3705646104838,-435.3705646104838,336.85717274455567,336.85717274455567,336.85717274455567,-772.2277373550395,-772.2277373550395,-772.2277373550395,0.0,0.0,0.0,26253.35456743272
2023-09-04,26688.587261952944,19686.460121344036,33245.413084415304,26688.587261952944,26688.587261952944,-22.094198367576933,-22.094198367576933,-22.094198367576933,929.3201391006587,929.3201391006587,929.3201391006587,-951.4143374682357,-951.4143374682357,-951.4143374682357,0.0,0.0,0.0,26666.493063585367
2023-09-05,26688.449391862687,18372.268102709597,32024.95564794018,26688.449391862687,26688.449391862687,-1042.0873578837713,-1042.0873578837713,-1042.0873578837713,60.33995846050005,60.33995846050005,60.33995846050005,-1102.4273163442713,-1102.4273163442713,-1102.4273163442713,0.0,0.0,0.0,25646.362033978916
2023-09-06,26688.311521772426,17443.737920248783,32024.898582863727,26688.311521772426,26688.311521772426,-2263.798018110962,-2263.798018110962,-2263.798018110962,-1041.9564665447958,-1041.9564665447958,-1041.9564665447958,-1221.8415515661661,-1221.8415515661661,-1221.8415515661661,0.0,0.0,0.0,24424.513503661463
2023-09-07,26688.173651682162,18520.84244702114,32090.524137301116,26688.173651682162,26688.173651682162,-1316.8912857213088,-1316.8912857213088,-1316.8912857213088,-9.960930866629301,-9.960930866629301,-9.960930866629301,-1306.9303548546798,-1306.9303548546798,-1306.9303548546798,0.0,0.0,0.0,25371.282365960855
2023-09-08,26688.03578159191,18568.610406875607,32092.484600806787,26688.03578159191,26688.03578159191,-1486.715858362727,-1486.715858362727,-1486.715858362727,-130.9791375065921,-130.9791375065921,-130.9791375065921,-1355.736720856135,-1355.736720856135,-1355.736720856135,0.0,0.0,0.0,25201.31992322918
2023-09-09,26687.897911501645,18834.51053573389,32549.214299422747,26687.897911501645,26687.897911501645,-1510.7473875937014,-1510.7473875937014,-1510.7473875937014,-143.62073538646595,-143.62073538646595,-143.62073538646595,-1367.1266522072356,-1367.1266522072356,-1367.1266522072356,0.0,0.0,0.0,25177.15052390794
2023-09-10,26687.76004141139,18448.075188074698,32362.80526081648,26687.76004141139,26687.76004141139,-1003.9658950489085,-1003.9658950489085,-1003.9658950489085,336.8571727456594,336.8571727456594,336.8571727456594,-1340.8230677945678,-1340.8230677945678,-1340.8230677945678,0.0,0.0,0.0,25683.79414636248
2023-09-11,26687.622171321127,19599.768956273307,33333.6083488195,26687.622171321127,26687.622171321127,-348.0991452915614,-348.0991452915614,-348.0991452915614,929.3201391026239,929.3201391026239,929.3201391026239,-1277.4192843941853,-1277.4192843941853,-1277.4192843941853,0.0,0.0,0.0,26339.523026029565
2023-09-12,26687.484301230874,18800.525747742693,32448.58068526783,26687.484301230874,26687.484301230874,-1118.0316162976626,-1118.0316162976626,-1118.0316162976626,60.3399584585559,60.3399584585559,60.3399584585559,-1178.3715747562183,-1178.3715747562183,-1178.3715747562183,0.0,0.0,0.0,25569.45268493321
2023-09-13,26687.346431140613,17980.586399224656,31634.3399072679,26687.346431140613,26687.346431140613,-2087.9273007656884,-2087.9273007656884,-2087.9273007656884,-1041.9564665449072,-1041.9564665449072,-1041.9564665449072,-1045.970834220781,-1045.970834220781,-1045.970834220781,0.0,0.0,0.0,24599.419130374925
2023-09-14,26687.208561050356,18927.34486185554,32616.553674871477,26687.208561050356,26687.208561050356,-893.254850055791,-893.254850055791,-893.254850055791,-9.960930866074177,-9.960930866074177,-9.960930866074177,-883.293919189717,-883.293919189717,-883.293919189717,0.0,0.0,0.0,25793.953710994567
2023-09-15,26687.070690960096,19274.47128608676,33156.49486626655,26687.070690960096,26687.070690960096,-825.1148776679883,-825.1148776679883,-825.1148776679883,-130.97913750668164,-130.97913750668164,-130.97913750668164,-694.1357401613066,-694.1357401613066,-694.1357401613066,0.0,0.0,0.0,25861.95581329211
2023-09-16,26686.93282086984,19512.07233899251,32727.679077298068,26686.93282086984,26686.93282086984,-626.5444211735025,-626.5444211735025,-626.5444211735025,-143.62073538683643,-143.62073538683643,-143.62073538683643,-482.923685786666,-482.923685786666,-482.923685786666,0.0,0.0,0.0,26060.388399696338
2023-09-17,26686.79495077958,19892.824825112973,33954.75587022687,26686.79495077958,26686.79495077958,82.24076337771223,82.24076337771223,82.24076337771223,336.85717274676307,336.85717274676307,336.85717274676307,-254.61640936905084,-254.61640936905084,-254.61640936905084,0.0,0.0,0.0,26769.03571415729
2023-09-18,26686.65708068932,20825.40742948972,34127.35688938866,26686.65708068932,26686.65708068932,914.7307258376844,914.7307258376844,914.7307258376844,929.3201391006501,929.3201391006501,929.3201391006501,-14.589413262965772,-14.589413262965772,-14.589413262965772,0.0,0.0,0.0,27601.387806527007
2023-09-19,26686.51921059906,19704.973763387272,33576.02830218689,26686.51921059906,26686.51921059906,291.8297495478761,291.8297495478761,291.8297495478761,60.339958458989244,60.339958458989244,60.339958458989244,231.48979108888682,231.48979108888682,231.48979108888682,0.0,0.0,0.0,26978.348960146937
2023-09-20,26686.381340508804,19629.145281128418,33041.20542897376,26686.381340508804,26686.381340508804,-564.1625682152082,-564.1625682152082,-564.1625682152082,-1041.9564665443324,-1041.9564665443324,-1041.9564665443324,477.79389832912415,477.79389832912415,477.79389832912415,0.0,0.0,0.0,26122.218772293596
2023-09-21,26686.243470418543,20658.85756653976,34046.75801920151,26686.243470418543,26686.243470418543,708.5112263889366,708.5112263889366,708.5112263889366,-9.960930865471475,-9.960930865471475,-9.960930865471475,718.4721572544081,718.4721572544081,718.4721572544081,0.0,0.0,0.0,27394.75469680748
2023-09-22,26686.105600328287,20854.88088096005,34039.77178610418,26686.105600328287,26686.105600328287,816.808362169909,816.808362169909,816.808362169909,-130.97913750552505,-130.97913750552505,-130.97913750552505,947.787499675434,947.787499675434,947.787499675434,0.0,0.0,0.0,27502.913962498194
2023-09-23,26685.967730238026,20832.463838576685,34146.55432966059,26685.967730238026,26685.967730238026,1016.6303391602509,1016.6303391602509,1016.6303391602509,-143.62073538593896,-143.62073538593896,-143.62073538593896,1160.2510745461898,1160.2510745461898,1160.2510745461898,0.0,0.0,0.0,27702.59806939828
2023-09-24,26685.82986062187,21731.351065429673,35029.95007537453,26685.82986062187,26685.82986062187,1687.6080482402963,1687.6080482402963,1687.6080482402963,336.85717274786674,336.85717274786674,336.85717274786674,1350.7508754924297,1350.7508754924297,1350.7508754924297,0.0,0.0,0.0,28373.437908862168
2023-09-25,26685.69199100571,22522.391472080602,36129.81898335639,26685.69199100571,26685.69199100571,2443.9914379722354,2443.9914379722354,2443.9914379722354,929.3201391015882,929.3201391015882,929.3201391015882,1514.6712988706472,1514.6712988706472,1514.6712988706472,0.0,0.0,0.0,29129.683428977947
2023-09-26,26685.554121389556,22065.764099099742,34704.52797684491,26685.554121389556,26685.554121389556,1708.3406584206946,1708.3406584206946,1708.3406584206946,60.33995845704506,60.33995845704506,60.33995845704506,1648.0006999636494,1648.0006999636494,1648.0006999636494,0.0,0.0,0.0,28393.89477981025
2023-09-27,26685.416251773397,20313.8127634443,33730.75393075279,26685.416251773397,26685.416251773397,705.4678541080884,705.4678541080884,705.4678541080884,-1041.9564665446906,-1041.9564665446906,-1041.9564665446906,1747.424320652779,1747.424320652779,1747.424320652779,0.0,0.0,0.0,27390.884105881487
2023-09-28,26685.278382157245,21618.6693913176,35498.68862189486,26685.278382157245,26685.278382157245,1800.4394040227996,1800.4394040227996,1800.4394040227996,-9.960930864868812,-9.960930864868812,-9.960930864868812,1810.4003348876686,1810.4003348876686,1810.4003348876686,0.0,0.0,0.0,28485.717786180045
2023-09-29,26685.14051254109,21729.165777870538,35217.14097043656,26685.14051254109,26685.14051254109,1704.2380509910945,1704.2380509910945,1704.2380509910945,-130.97913750501425,-130.97913750501425,-130.97913750501425,1835.2171884961085,1835.2171884961085,1835.2171884961085,0.0,0.0,0.0,28389.378563532184
2023-09-30,26685.00264292493,21440.92377365802,34863.655415600275,26685.00264292493,26685.00264292493,1677.4101505813871,1677.4101505813871,1677.4101505813871,-143.6207353873003,-143.6207353873003,-143.6207353873003,1821.0308859686872,1821.0308859686872,1821.0308859686872,0.0,0.0,0.0,28362.41279350632
2023-10-01,26684.864773308775,21762.921398025668,35777.38191615698,26684.864773308775,26684.864773308775,2104.738558936188,2104.738558936188,2104.738558936188,336.8571727475356,336.8571727475356,336.8571727475356,1767.8813861886522,1767.8813861886522,1767.8813861886522,0.0,0.0,0.0,28789.603332244962
2023-10-02,26684.726903692623,22202.953767241957,35920.07636580189,26684.726903692623,26684.726903692623,2606.0079372766763,2606.0079372766763,2606.0079372766763,929.3201391010703,929.3201391010703,929.3201391010703,1676.6877981756058,1676.6877981756058,1676.6877981756058,0.0,0.0,0.0,29290.7348409693
2023-10-03,26684.589034076464,21351.4277075295,35480.98538028954,26684.589034076464,26684.589034076464,1609.5625612755,1609.5625612755,1609.5625612755,60.33995845510095,60.33995845510095,60.33995845510095,1549.222602820399,1549.222602820399,1549.222602820399,0.0,0.0,0.0,28294.151595351963
2023-10-04,26684.451164460308,20567.120041752532,34061.936812493244,26684.451164460308,26684.451164460308,346.1091866903593,346.1091866903593,346.1091866903593,-1041.956466544116,-1041.956466544116,-1041.956466544116,1388.0656532344751,1388.0656532344751,1388.0656532344751,0.0,0.0,0.0,27030.560351150667
2023-10-05,26684.313294844153,21323.835330927515,35300.49407382834,26684.313294844153,26684.313294844153,1186.578280087655,1186.578280087655,1186.578280087655,-9.96093086426611,-9.96093086426611,-9.96093086426611,1196.5392109519212,1196.5392109519212,1196.5392109519212,0.0,0.0,0.0,27870.891574931808
2023-10-06,26684.175425227993,20961.126024542402,34057.957991406074,26684.175425227993,26684.175425227993,847.6466071168072,847.6466071168072,847.6466071168072,-130.97913750570424,-130.97913750570424,-130.97913750570424,978.6257446225114,978.6257446225114,978.6257446225114,0.0,0.0,0.0,27531.8220323448
2023-10-07,26684.03755561184,20478.24872730675,33679.914820777114,26684.03755561184,26684.03755561184,595.2499045476841,595.2499045476841,595.2499045476841,-143.62073538640283,-143.62073538640283,-143.62073538640283,738.8706399340869,738.8706399340869,738.8706399340869,0.0,0.0,0.0,27279.287460159525
2023-10-08,26683.899685995686,20257.83272041461,34206.95179565306,26683.899685995686,26683.899685995686,819.1295061956174,819.1295061956174,819.1295061956174,336.8571727443597,336.8571727443597,336.8571727443597,482.2723334512578,482.2723334512578,482.2723334512578,0.0,0.0,0.0,27503.029192191305
2023-10-09,26683.761816379527,21234.533758987305,35417.16529402922,26683.761816379527,26683.761816379527,1143.4828187629487,1143.4828187629487,1143.4828187629487,929.3201391015795,929.3201391015795,929.3201391015795,214.1626796613692,214.1626796613692,214.1626796613692,0.0,0.0,0.0,27827.244635142477
2023-10-10,26683.62394676337,19769.831225593785,34018.70276248779,26683.62394676337,26683.62394676337,0.42054091899395696,0.42054091899395696,0.42054091899395696,60.33995845553425,60.33995845553425,60.33995845553425,-59.919417536540294,-59.919417536540294,-59.919417536540294,0.0,0.0,0.0,26684.044487682364
2023-10-11,26683.48607714722,18418.041259806796,32285.31752300019,26683.48607714722,26683.48607714722,-1376.3144022496213,-1376.3144022496213,-1376.3144022496213,-1041.9564665449134,-1041.9564665449134,-1041.9564665449134,-334.357935704708,-334.357935704708,-334.357935704708,0.0,0.0,0.0,25307.1716748976
2023-10-12,26683.34820753106,19319.999053559408,32967.01551971482,26683.34820753106,26683.34820753106,-613.5509259261894,-613.5509259261894,-613.5509259261894,-9.960930863710987,-9.960930863710987,-9.960930863710987,-603.5899950624784,-603.5899950624784,-603.5899950624784,0.0,0.0,0.0,26069.79728160487
2023-10-13,26683.210337914905,19224.773652903255,32114.598597528926,26683.210337914905,26683.210337914905,-993.2123805504627,-993.2123805504627,-993.2123805504627,-130.97913750454757,-130.97913750454757,-130.97913750454757,-862.2332430459152,-862.2332430459152,-862.2332430459152,0.0,0.0,0.0,25689.99795736444
2023-10-14,26683.07246829875,18389.961613243235,32151.92540580681,26683.07246829875,26683.07246829875,-1248.827998371684,-1248.827998371684,-1248.827998371684,-143.62073538550536,-143.62073538550536,-143.62073538550536,-1105.2072629861786,-1105.2072629861786,-1105.2072629861786,0.0,0.0,0.0,25434.244469927064
2023-10-15,26682.93459868259,18982.340237420583,32793.788563157774,26682.93459868259,26682.93459868259,-990.9889215868246,-990.9889215868246,-990.9889215868246,336.8571727440287,336.8571727440287,336.8571727440287,-1327.8460943308532,-1327.8460943308532,-1327.8460943308532,0.0,0.0,0.0,25691.945677095766
2023-10-16,26682.79672906644,19073.24084547561,32814.311589311495,26682.79672906644,26682.79672906644,-596.6790727476993,-596.6790727476993,-596.6790727476993,929.3201391010616,929.3201391010616,929.3201391010616,-1525.9992118487608,-1525.9992118487608,-1525.9992118487608,0.0,0.0,0.0,26086.11765631874
2023-10-17,26682.65885945028,18117.762818922638,31697.864573485367,26682.65885945028,26682.65885945028,-1635.7786785169576,-1635.7786785169576,-1635.7786785169576,60.33995845359012,60.33995845359012,60.33995845359012,-1696.1186369705479,-1696.1186369705479,-1696.1186369705479,0.0,0.0,0.0,25046.88018093332
2023-10-18,26682.520989834124,17320.140920025566,30817.071325357036,26682.520989834124,26682.520989834124,-2877.2867031019728,-2877.2867031019728,-2877.2867031019728,-1041.9564665443386,-1041.9564665443386,-1041.9564665443386,-1835.3302365576337,-1835.3302365576337,-1835.3302365576337,0.0,0.0,0.0,23805.23428673215
2023-10-19,26682.383120217968,17648.47580983609,31544.147354238634,26682.383120217968,26682.383120217968,-1951.4486231167784,-1951.4486231167784,-1951.4486231167784,-9.960930866320366,-9.960930866320366,-9.960930866320366,-1941.4876922504582,-1941.4876922504582,-1941.4876922504582,0.0,0.0,0.0,24730.93449710119
2023-10-20,26682.24525060181,17880.23722465125,31745.43030639188,26682.24525060181,26682.24525060181,-2144.1872227069452,-2144.1872227069452,-2144.1872227069452,-130.9791375052376,-130.9791375052376,-130.9791375052376,-2013.2080852017075,-2013.2080852017075,-2013.2080852017075,0.0,0.0,0.0,24538.058027894862
2023-10-21,26682.107380985657,17637.45880469879,31159.440609153506,26682.107380985657,26682.107380985657,-2193.509259313724,-2193.509259313724,-2193.509259313724,-143.6207353868667,-143.6207353868667,-143.6207353868667,-2049.8885239268575,-2049.8885239268575,-2049.8885239268575,0.0,0.0,0.0,24488.598121671934
2023-10-22,26681.9695113695,18173.037373201336,31531.496212810904,26681.9695113695,26681.9695113695,-1714.846561255327,-1714.846561255327,-1714.846561255327,336.8571727465669,336.8571727465669,336.8571727465669,-2051.7037340018937,-2051.7037340018937,-2051.7037340018937,0.0,0.0,0.0,24967.122950114175
2023-10-23,26681.831641753342,19373.224307480123,32570.655439277427,26681.831641753342,26681.831641753342,-1090.2648752644316,-1090.2648752644316,-1090.2648752644316,929.3201391005438,929.3201391005438,929.3201391005438,-2019.5850143649752,-2019.5850143649752,-2019.5850143649752,0.0,0.0,0.0,25591.56676648891
2023-10-24,26681.693772137187,18359.653982176515,31505.62074279884,26681.693772137187,26681.693772137187,-1894.8414746188425,-1894.8414746188425,-1894.8414746188425,60.33995845848542,60.33995845848542,60.33995845848542,-1955.1814330773277,-1955.1814330773277,-1955.1814330773277,0.0,0.0,0.0,24786.852297518344
2023-10-25,26681.555902521035,16645.038094119536,30126.601513243735,26681.555902521035,26681.555902521035,-2902.7610399686414,-2902.7610399686414,-2902.7610399686414,-1041.956466543764,-1041.956466543764,-1041.956466543764,-1860.8045734248778,-1860.8045734248778,-1860.8045734248778,0.0,0.0,0.0,23778.794862552393
2023-10-26,26681.418032904876,18061.17027148104,32207.80862077911,26681.418032904876,26681.418032904876,-1749.3194687323469,-1749.3194687323469,-1749.3194687323469,-9.960930865765244,-9.960930865765244,-9.960930865765244,-1739.3585378665814,-1739.3585378665814,-1739.3585378665814,0.0,0.0,0.0,24932.098564172527
2023-10-27,26681.28016328872,18286.91763472306,32045.242608566405,26681.28016328872,26681.28016328872,-1725.2364001221963,-1725.2364001221963,-1725.2364001221963,-130.97913750532723,-130.97913750532723,-130.97913750532723,-1594.257262616869,-1594.257262616869,-1594.257262616869,0.0,0.0,0.0,24956.043763166523
2023-10-28,26681.14229367256,18108.8489499125,32008.610394472253,26681.14229367256,26681.14229367256,-1572.9522164747054,-1572.9522164747054,-1572.9522164747054,-143.62073538596925,-143.62073538596925,-143.62073538596925,-1429.3314810887362,-1429.3314810887362,-1429.3314810887362,0.0,0.0,0.0,25108.190077197854
2023-10-29,26681.004424417948,18579.514445106608,33096.05004643893,26681.004424417948,26681.004424417948,-911.8707205644995,-911.8707205644995,-911.8707205644995,336.8571727462359,336.8571727462359,336.8571727462359,-1248.7278933107355,-1248.7278933107355,-1248.7278933107355,0.0,0.0,0.0,25769.133703853448
2023-10-30,26680.86655516334,19447.12177198128,33735.84529584344,26680.86655516334,26680.86655516334,-127.48310685914349,-127.48310685914349,-127.48310685914349,929.3201391000256,929.3201391000256,929.3201391000256,-1056.803245959169,-1056.803245959169,-1056.803245959169,0.0,0.0,0.0,26553.383448304194
